scout,match,robot,team,start_pos,auto_type,auto_bump,auto_climb,auto_cycles,teleop_trench,teleop_bump,num_cycles,num_cycles_tenths,endgame_climb,climb_less_than_5,inactive_strat,driver_rating,problems,card,comments
CR,37,R1,2377,F,1,FALSE,FALSE,0,6,0,3,3,No,FALSE,26,4,NA,No Card,NA
NS,37,R2,8326,C,NA,FALSE,FALSE,0,0,4,0,6,No,FALSE,16,1,NA,No Card,Intake jammed/broke and was largely innefective
AM,38,R3,620,M,NA,FALSE,FALSE,5,2,1,2,0,No,FALSE,NA,5,1,No Card,NA
JD,38,B3,2363,F,3,FALSE,FALSE,9,4,0,1,7,No,FALSE,2,3,NA,No Card,NA
CR,38,R1,2186,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,2,1,No Card,NA
CC,38,B2,4472,M,NA,FALSE,FALSE,2,4,0,2,8,No,FALSE,12,3,NA,No Card,NA
BP,38,B1,3258,C,NA,FALSE,FALSE,3,0,2,1,0,No,FALSE,NA,2,NA,No Card,"Indexing issues, low-ish accuracy"
NS,38,R2,5587,F,NA,FALSE,FALSE,7,0,0,0,0,No,FALSE,NA,3,1,No Card,Stopped fully during the match
AM,39,R3,10449,M,NA,FALSE,FALSE,2,0,0,0,3,No,FALSE,2,2,NA,No Card,NA
MC,39,B3,2534,F,NA,FALSE,FALSE,0,10,0,0,2,No,FALSE,NA,4,NA,No Card,Literally just bulldozer under the trench and pushed some over the bump the entire time. Did it pretty well though.
NS,39,R2,5549,F,3,FALSE,FALSE,10,8,0,0,0,No,FALSE,2,3,NA,No Card,NA
CR,39,R1,9403,C,NA,FALSE,FALSE,0,4,0,0,3,No,FALSE,NA,2,NA,No Card,NA
BP,39,B1,539,C,NA,FALSE,FALSE,2,0,2,2,7,L1,FALSE,6,2,NA,No Card,Fast intake but only the first balls in each volley got close
CC,39,B2,3373,M,NA,FALSE,FALSE,4,4,0,3,7,No,FALSE,NA,4,NA,No Card,NA
JD,40,B3,1885,F,3,FALSE,FALSE,0,6,0,2,0,No,FALSE,NA,1,NA,No Card,NA
AM,40,R3,1731,C,NA,FALSE,FALSE,10,10,0,4,0,No,FALSE,126,5,NA,No Card,Intake stopped working about halfway through. Double turret worked well
CR,40,R1,2068,M,NA,FALSE,FALSE,1,5,0,0,0,No,FALSE,2,5,NA,No Card,"Didn41391t shoot, bulldozed over trench"
BP,40,B1,6882,M,NA,FALSE,FALSE,2,2,0,1,4,No,FALSE,6,1,NA,No Card,Didn41391t leave AZ
NS,40,R2,9072,F,1,FALSE,FALSE,19,4,0,5,5,No,FALSE,26,4,NA,No Card,NA
CC,40,B2,1895,C,3,FALSE,FALSE,2,5,2,1,4,No,FALSE,31,4,NA,No Card,"Very good went to other side and blocked a few shots, didn41391t shoot much."
BP,41,B1,116,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,NA
CR,41,R1,2890,C,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,1,No Card,NA
JD,41,B3,449,F,3,FALSE,FALSE,0,5,1,2,6,No,FALSE,2,5,NA,No Card,Helped teammate off bump
NS,41,R2,612,M,NA,FALSE,FALSE,5,0,0,0,3,No,FALSE,NA,1,NA,No Card,Drive train is dis functional - wheels are in the middle
CC,41,B2,2028,M,2,FALSE,FALSE,10,0,5,3,2,No,FALSE,12,5,NA,No Card,Very good teamwork
AM,41,R3,1793,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,NA
KO,42,B3,2377,M,NA,FALSE,FALSE,6,1,3,1,0,No,FALSE,NA,3,NA,No Card,Shooter kinda slow
CR,42,R1,4638,C,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,1,No Card,NA
BP,42,B1,122,M,NA,FALSE,FALSE,3,2,5,1,5,No,FALSE,26,2,NA,No Card,NA
AM,42,R3,3359,F,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,2,NA,No Card,"Got stuck on bump, too tall for trench. Not much hopper space"
NS,42,R2,620,M,NA,FALSE,FALSE,10,8,0,2,0,No,FALSE,162,2,NA,No Card,Inconsistent shooter
CC,42,B2,2363,C,3,FALSE,FALSE,3,7,0,2,9,No,FALSE,NA,1,NA,No Card,Crash alot
AM,43,R3,3373,C,NA,FALSE,FALSE,0,0,4,1,3,No,FALSE,26,4,NA,No Card,NA
CC,43,B2,5353,M,NA,FALSE,FALSE,10,6,2,4,2,No,FALSE,21,4,NA,No Card,Help teammate off bump
KO,43,B3,2186,C,NA,FALSE,FALSE,4,4,0,0,6,No,FALSE,2,3,NA,No Card,Didn41391t fill hopper fully
BP,43,B1,8230,F,NA,FALSE,FALSE,3,7,7,1,3,No,FALSE,45,2,NA,No Card,"Got stuck on bump, but got pushed off"
NS,43,R2,1908,F,1,FALSE,FALSE,10,4,2,5,0,No,FALSE,256,1,NA,No Card,NA
CR,43,R1,5243,M,NA,FALSE,FALSE,2,1,3,2,5,No,FALSE,26,5,NA,No Card,"Slow shooter, good aim"
CC,44,B2,2963,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,NA
MY,44,R2,5587,F,NA,FALSE,FALSE,3,2,0,0,0,No,FALSE,2,2,NA,No Card,Had swerve issues
BP,44,B1,2068,M,NA,FALSE,FALSE,2,6,4,1,5,No,FALSE,NA,2,NA,No Card,NA
AM,44,R3,6882,M,NA,FALSE,FALSE,0,3,3,2,3,No,FALSE,6,3,NA,No Card,Kind of slow driving tank drive
CR,44,R1,2534,C,NA,FALSE,FALSE,0,6,0,0,7,No,FALSE,2,4,NA,No Card,"Didn41391t shoot, bulldozed effectively?"
KO,44,B3,5549,C,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,"Sat in close trench basically all game, shot 1 ball but missed?"
CC,45,B2,9072,C,3,FALSE,FALSE,13,6,0,2,8,No,FALSE,12,4,NA,No Card,NA
MY,45,R2,4472,M,NA,FALSE,FALSE,3,4,0,3,3,No,FALSE,1,4,NA,No Card,NA
MC,45,R3,611,C,NA,FALSE,FALSE,3,0,9,2,1,No,FALSE,64,4,NA,No Card,Good defense especially in the oz
RY,45,B3,539,M,2,FALSE,TRUE,0,0,7,0,7,L1,TRUE,6,2,NA,No Card,Bad Accuracy
BP,45,B1,1885,F,3,FALSE,FALSE,0,5,0,2,0,No,FALSE,52,3,NA,No Card,NA
CR,45,R1,8326,F,NA,FALSE,FALSE,0,0,3,1,5,No,FALSE,6,1,NA,No Card,"Struggles over bump, can41391t trench"
RY,46,B3,1895,C,1,FALSE,FALSE,0,4,2,1,8,No,FALSE,26,3,NA,No Card,NA
CC,46,B2,3258,M,NA,FALSE,FALSE,0,2,4,3,2,No,FALSE,2,4,NA,No Card,NA
MY,46,R2,526,F,3,FALSE,FALSE,0,15,2,0,0,No,FALSE,2,4,NA,No Card,So much bulldowzing
BP,46,B1,1731,F,3,FALSE,FALSE,8,8,0,2,6,No,FALSE,256,3,NA,No Card,NA
CR,46,R1,10449,M,NA,FALSE,FALSE,0,1,0,0,3,No,FALSE,NA,2,NA,No Card,Had trouble intaking
KO,46,R3,4099,F,3,FALSE,FALSE,1,4,0,0,0,L1,TRUE,12,4,NA,No Card,"Great shooting accuracy at start of teleop, played defense later on"
CC,47,B2,9403,C,NA,FALSE,FALSE,3,1,0,0,0,No,FALSE,NA,1,1,No Card,NA
KO,47,R3,620,M,NA,FALSE,FALSE,5,9,0,1,3,No,FALSE,2,4,NA,No Card,Faulty intake?
RY,47,B3,8230,F,2,FALSE,FALSE,0,11,0,0,0,No,FALSE,26,3,NA,No Card,Couldn41391t shoot
MY,47,R2,5338,NA,3,FALSE,FALSE,10,8,0,4,0,No,FALSE,6,4,NA,No Card,NA
BP,47,B1,2988,M,NA,FALSE,FALSE,2,5,1,2,3,No,FALSE,65,2,NA,No Card,NA
CR,47,R1,5338,C,3,FALSE,FALSE,8,6,0,3,0,No,FALSE,26,3,NA,No Card,"Slow, wobbly hopper"
KO,48,R3,1793,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,NA
Ashwin,48,B3,3359,M,1,FALSE,FALSE,2,0,0,0,2,No,FALSE,NA,1,NA,No Card,NA
CR,48,R1,3373,NA,NA,FALSE,FALSE,0,0,4,1,2,No,FALSE,6,2,NA,No Card,Ineffective intake
BP,48,B1,1908,C,3,FALSE,FALSE,5,4,1,4,5,No,FALSE,26,4,NA,No Card,NA
MY,48,R2,2028,NA,1,FALSE,FALSE,8,0,7,3,0,No,FALSE,16,4,NA,No Card,"Got stuck, unstuck friend"
CC,48,B2,2068,F,NA,FALSE,FALSE,2,6,0,1,7,No,FALSE,NA,3,NA,No Card,NA
MY,49,R2,1885,C,3,FALSE,FALSE,0,1,0,0,0,No,FALSE,6,2,NA,No Card,"Stopped in middle of match, never moved after that"
CR,49,B3,5243,M,NA,FALSE,FALSE,2,2,0,2,5,No,FALSE,2,2,NA,No Card,NA
LJ,49,R1,116,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,NA
KO,49,R3,5549,F,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,Didn't move all game
BP,49,B1,5587,C,NA,FALSE,FALSE,2,6,0,1,5,No,FALSE,6,2,NA,No Card,Some unnecessary middle trips during active phase
CC,49,B2,4638,F,NA,FALSE,FALSE,2,8,0,2,2,No,FALSE,234,4,NA,No Card,NA
GK,50,B3,2534,F,NA,FALSE,FALSE,0,7,0,0,0,No,FALSE,23,4,1,No Card,Lost bumper; disabled
KO,50,R3,2377,M,1,FALSE,FALSE,4,4,0,1,0,No,FALSE,2,3,NA,No Card,"Turret, decent accuracy ig"
BP,50,B1,122,C,NA,FALSE,FALSE,0,2,4,2,6,No,FALSE,NA,2,NA,No Card,Inconsistent accuracy?
CC,50,B2,612,M,NA,FALSE,FALSE,0,0,3,1,4,No,FALSE,NA,2,NA,No Card,"Shot when not active, gets stuck"
LJ,50,R1,611,C,3,TRUE,FALSE,0,0,2,0,0,No,FALSE,62,3,NA,No Card,"Intake until 30% full, shooter didn41391t work, could only herd little clumps"
NS,50,R2,4099,F,1,FALSE,FALSE,0,4,2,4,0,No,FALSE,6,5,NA,No Card,NA
KO,51,R3,2890,C,2,FALSE,TRUE,3,0,4,1,7,No,FALSE,6,3,NA,No Card,Mid accuracy
LJ,51,R1,2363,F,3,FALSE,FALSE,3,9,0,0,3,No,FALSE,2,3,NA,No Card,"Lots of herding, intake and shooting slow. Also herded by driving partially over bumps, not super efficient"
NS,51,R2,6882,M,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,"Didn41391t die, but didn41391t move throughout the whole match?"
CC,51,B2,539,M,NA,FALSE,FALSE,2,0,4,3,1,No,FALSE,2,3,NA,No Card,NA
BP,51,B1,3258,C,NA,FALSE,FALSE,2,0,6,3,2,No,FALSE,6,1,NA,No Card,"Got stuck on balls for short time, clean bump crossing"
MH,51,B3,5338,F,3,FALSE,FALSE,7,5,1,2,7,No,FALSE,26,3,NA,No Card,NA
MC,52,R3,8326,M,NA,FALSE,FALSE,0,0,6,0,4,No,FALSE,64,3,NA,No Card,Got stuck but got unstuck
BS,52,B3,5353,M,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,1,1,NA,No Card,Didn41391t move?
NS,52,R2,449,C,1,FALSE,FALSE,0,4,0,0,0,No,FALSE,4,5,NA,No Card,"Auto didn41391t pick up balls, clipped bump. Defense all match by Oliver, and pushed to outpost"
BP,52,B1,3136,C,3,FALSE,FALSE,3,6,0,2,5,No,FALSE,56,2,NA,No Card,NA
CC,52,B2,10449,F,NA,FALSE,FALSE,0,4,0,1,3,No,FALSE,2,3,NA,No Card,NA
MC,52,R3,8326,M,NA,FALSE,FALSE,0,0,6,0,4,No,FALSE,64,3,NA,No Card,Got stuck but got unstuck
NS,53,R2,4472,F,NA,FALSE,FALSE,0,3,0,2,6,No,FALSE,162,4,NA,No Card,NA
BP,53,B1,2963,M,NA,FALSE,FALSE,2,0,1,0,0,No,FALSE,5,1,1,No Card,"Got stuck on bump, then played defense, then stopped"
CC,53,B2,9403,F,NA,FALSE,FALSE,2,0,0,1,0,No,FALSE,NA,2,NA,No Card,NA
AC,53,R3,1731,C,3,FALSE,FALSE,1,4,0,6,1,No,FALSE,1623,4,NA,No Card,NA
MH,53,R1,2988,M,NA,FALSE,FALSE,7,2,1,0,2,No,FALSE,21,2,NA,No Card,unsure of where they were going
BS,53,B3,9072,C,3,FALSE,FALSE,1,5,2,5,0,No,FALSE,1,1,1,No Card,Died in endgame?
CC,54,B2,1908,F,3,FALSE,FALSE,6,6,0,4,0,No,FALSE,NA,4,NA,No Card,Over-aimed
BP,54,B1,2186,C,NA,FALSE,FALSE,3,6,0,1,4,No,FALSE,26,2,NA,No Card,NA
AC,54,R3,5587,F,1,FALSE,FALSE,0,1,0,0,0,No,FALSE,NA,1,NA,No Card,Didn41391t really do anything
LJ,54,R1,1895,C,3,FALSE,FALSE,2,5,0,1,5,No,FALSE,26,3,1,No Card,"Auto scored preloaded, was briefly disabled for about 30 seconds, got beached on fuel and depot for about 15 seconds. Was very speedy at herding while working"
NS,54,R2,3359,F,NA,FALSE,FALSE,0,0,3,0,0,No,FALSE,NA,2,NA,No Card,Didn41391t do much. Bumper broke in half
BS,54,B3,2377,M,1,FALSE,FALSE,0,1,2,2,0,No,FALSE,2,4,NA,No Card,I couldn41391t really see what they were doing most the match
LJ,55,R1,5549,F,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,1,No Card,NA
CC,55,B2,2534,M,NA,FALSE,FALSE,2,3,0,0,7,No,FALSE,NA,3,1,No Card,NA
AC,55,R3,2890,C,2,FALSE,TRUE,10,0,3,3,0,L1,FALSE,26,3,NA,No Card,NA
BP,55,B1,4638,F,NA,FALSE,FALSE,0,6,0,0,7,L1,FALSE,6,2,NA,No Card,NA
NS,55,R2,620,M,NA,FALSE,FALSE,5,0,8,1,5,No,FALSE,43,3,NA,No Card,Beached on Ball. A intake has trouble filling hopper
CR,55,B3,4099,C,NA,TRUE,FALSE,4,0,0,1,6,No,FALSE,2,3,NA,No Card,"Intook once, used outpost"
MH,56,R3,5338,C,3,FALSE,FALSE,7,3,1,3,1,No,FALSE,26,4,NA,No Card,Competent
NS,56,R2,449,M,NA,FALSE,FALSE,5,1,4,2,6,No,FALSE,2564,5,NA,No Card,NA
CC,56,B2,3373,M,NA,FALSE,FALSE,2,1,5,1,4,No,FALSE,2,4,NA,No Card,NA
CR,56,B3,1885,F,3,FALSE,FALSE,0,1,0,0,0,No,FALSE,2,3,1,No Card,NA
BP,56,B1,526,C,3,FALSE,FALSE,2,14,0,2,0,No,FALSE,325,3,NA,No Card,NA
LJ,56,R1,2363,F,3,FALSE,FALSE,0,0,0,0,8,No,FALSE,26,2,NA,No Card,"Spent a lot of time meandering in alliance zone, intake slow and struggled with herding"
MH,57,R3,3136,F,3,FALSE,FALSE,6,6,0,3,7,No,FALSE,62,3,NA,No Card,NA
MC,57,B2,1793,M,2,FALSE,FALSE,6,0,0,0,0,No,FALSE,NA,1,1,No Card,I think it started browning out then it died
NS,57,R2,1731,C,NA,FALSE,FALSE,0,4,2,3,0,No,FALSE,1,3,1,No Card,NA
AW,57,B3,5353,F,3,FALSE,FALSE,5,8,2,6,5,No,FALSE,26,4,NA,No Card,NA
BP,57,B1,9072,C,3,FALSE,FALSE,6,6,0,6,3,No,FALSE,1,4,NA,No Card,NA
LJ,57,R1,2028,M,2,FALSE,FALSE,0,1,3,2,9,No,FALSE,26,4,NA,No Card,"Spent fair amount of time in AZ intaking, got beached on bump briefly"
MY,58,R3,116,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,NA
MH,58,B2,2186,C,NA,FALSE,FALSE,2,2,0,1,0,No,FALSE,26,2,NA,No Card,"Mid intake, unsure movements"
NS,58,R2,1895,C,NA,FALSE,FALSE,0,2,1,0,0,No,FALSE,2,2,1,No Card,Auto obstructed by wall. Unsuccessful. Died/came back to life many times
AW,58,B3,3258,F,NA,FALSE,FALSE,8,0,8,2,0,No,FALSE,2,3,NA,No Card,NA
LJ,58,R1,2988,M,NA,FALSE,FALSE,1,1,3,1,2,No,FALSE,6,2,NA,No Card,"Kitbot, struggled to intake full until last active period"
RY,58,B1,611,M,NA,FALSE,FALSE,0,0,8,0,4,No,FALSE,2,2,NA,No Card,NA
MH,59,B2,2068,F,NA,FALSE,FALSE,4,2,0,0,0,No,FALSE,NA,3,1,No Card,NA
AW,59,B3,8326,M,NA,FALSE,FALSE,5,0,0,0,0,No,FALSE,NA,3,1,No Card,"Died immediately, so driver rating not accurate"
NS,59,R2,8230,C,NA,FALSE,FALSE,3,0,2,0,5,No,FALSE,25,1,NA,No Card,"Played defense against two dead bots, and shoved balls into opponents outpost"
RY,59,B1,122,C,NA,FALSE,FALSE,6,1,9,2,3,No,FALSE,24,2,NA,No Card,Played defense against three robots?
LJ,59,R1,2963,F,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,2,NA,No Card,"Had significant movement issues, failed to make it under trench or over bumps, then attempted to. push fuel intooutpost"
JD,59,R3,6882,M,NA,FALSE,FALSE,2,0,1,1,2,No,FALSE,NA,2,NA,No Card,Got a ball stuck in their shooter
MH,60,B2,4472,C,3,FALSE,FALSE,1,6,0,4,0,No,FALSE,162,4,NA,No Card,Purposeful
LJ,60,R1,9403,C,NA,FALSE,FALSE,1,6,1,0,0,No,FALSE,24,2,NA,No Card,"Drew multiple frame perimeter fouls on defense, did pretty good at herding"
JD,60,R3,539,F,NA,FALSE,TRUE,0,0,0,2,0,L1,FALSE,6,4,NA,No Card,"Got stuck on climb for 10 secs, also stuck on bump for a bit"
RY,60,B1,612,M,NA,FALSE,FALSE,10,0,0,2,0,No,FALSE,6,2,NA,No Card,Wobblingdrive
AW,60,B3,10449,F,NA,FALSE,FALSE,0,10,0,0,5,No,FALSE,2,3,NA,No Card,"Almost got beached multiple times, couldn41391t shoot, tried to play defense but didn41391t do it very well?"
CR,61,R2,4099,F,3,TRUE,FALSE,10,4,0,2,6,No,FALSE,62,5,NA,No Card,Full hopper from auto
AW,61,B1,5549,C,3,FALSE,FALSE,10,8,0,5,0,No,FALSE,36,5,NA,No Card,CR
BP,61,B3,449,F,3,FALSE,FALSE,0,2,1,4,4,No,FALSE,62,4,NA,No Card,GOATED
LJ,61,R1,2028,C,2,FALSE,FALSE,2,0,4,2,2,No,FALSE,6,4,NA,No Card,"Spends time intaking in AZ, doesn41391t fill hopper fully often towards end"
MC,61,B2,3359,M,2,FALSE,FALSE,2,0,0,0,6,No,FALSE,NA,3,1,No Card,Died a bit after auto
BS,61,R3,5587,M,NA,FALSE,FALSE,0,7,1,0,0,No,FALSE,34,4,NA,No Card,Played good defense
MC,62,B2,5338,M,2,FALSE,FALSE,4,6,0,3,2,No,FALSE,26,4,NA,No Card,Good consistency
BS,62,R3,2534,C,NA,FALSE,FALSE,0,4,0,0,9,No,FALSE,2,1,NA,No Card,Didn41391t move during auto spent a lot of time shoveling and passing balls to human player
CR,62,R2,116,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,LJ
LJ,62,R1,620,M,NA,FALSE,FALSE,0,10,1,1,2,No,FALSE,624,4,NA,No Card,NA
AW,62,B3,1908,C,3,FALSE,FALSE,9,2,4,4,5,No,FALSE,36,4,NA,No Card,"Could do trench but did bump a lot, and the bump slowed them down bc it took them multiple attempts sometimes?"
BP,62,B1,1731,F,3,FALSE,FALSE,5,5,1,3,6,No,FALSE,162,3,NA,No Card,Spun around randomly
CR,63,R2,2963,F,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,3,1,No Card,No hopper
MC,63,B2,3136,F,3,FALSE,FALSE,10,4,0,4,6,No,FALSE,26,4,NA,No Card,"Pretty accurate shooter, whole intake comes in to push balls to shooter"
BP,63,B1,3373,M,NA,FALSE,FALSE,0,0,0,2,6,No,FALSE,6,2,NA,No Card,Took a long time to line up shots
LJ,63,R1,1885,C,NA,FALSE,FALSE,0,6,0,0,3,No,FALSE,2,4,1,No Card,"Died with about 40 seconds left in match, plays like lawnmower, herding then shooting while intaking in AZ. Non existent hopper"
BS,63,R3,2988,M,NA,FALSE,FALSE,5,6,2,2,0,No,FALSE,6,3,NA,No Card,NA
AW,63,B3,2186,C,NA,FALSE,FALSE,5,6,0,2,0,No,FALSE,2,3,NA,No Card,"Their intake is wobbly and slow, but they can shoot pretty well. They also gave balls to the human players multiple times"
BP,64,B1,2377,C,NA,FALSE,FALSE,4,7,0,2,5,No,FALSE,NA,3,NA,No Card,Good defense but got failed bump
MC,64,B2,9403,M,NA,FALSE,FALSE,0,6,0,0,0,No,FALSE,2,3,NA,No Card,"I think their swerve had issues, shooter and intake also probably had problems"
CR,64,R2,539,M,NA,FALSE,FALSE,4,0,6,2,5,L1,TRUE,26,5,NA,No Card,"Tried to climb in auto, alignment was off"
AW,64,B3,526,F,3,FALSE,FALSE,5,9,1,3,0,No,FALSE,32,4,NA,No Card,Pushed a lot of balls
LJ,64,R1,8230,F,3,FALSE,FALSE,0,4,2,0,0,No,FALSE,324,3,NA,No Card,"Hit a stop immediately, very hard to push, retracted intake immediately throughout match"
BS,64,R3,2363,C,3,FALSE,FALSE,0,6,1,2,0,No,FALSE,23,3,NA,No Card,NA
CR,65,R2,10449,M,NA,FALSE,FALSE,0,6,0,0,2,No,FALSE,2,4,NA,No Card,"Slow shooter, bulldozed effectively, did not intake"
AW,65,B3,611,F,3,TRUE,FALSE,2,0,6,0,1,No,FALSE,2,3,NA,No Card,"Their intake was not really working, but they managed to move balls to their zone and passed a lot to the human players"
BP,65,B1,2377,C,2,FALSE,FALSE,0,0,1,0,3,No,FALSE,26,2,NA,No Card,Good defense but got failed bump
LJ,65,B2,2890,NA,2,FALSE,TRUE,5,0,4,1,8,L1,TRUE,6,4,NA,No Card,"Very slow intake, very consistent shooting, very very fast climb and dismount?"
NS,65,R1,3258,NA,NA,FALSE,FALSE,10,0,4,2,5,No,FALSE,6,2,NA,No Card,"Tank drive, very slow moving, stuck on ball"
BS,65,R3,8326,M,NA,FALSE,FALSE,0,0,6,2,0,No,FALSE,12,1,NA,No Card,NA
MC,66,B2,1793,M,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,2,NA,No Card,Kind of browned out of problems with swerve. Driver rating 2 since they blocked one of the trenches for a long time
CR,66,R2,6882,M,NA,FALSE,FALSE,4,0,0,0,4,No,FALSE,NA,2,NA,No Card,"Can41391t bump or trench, struggles with depot"
LJ,66,R1,5353,F,3,FALSE,FALSE,10,6,1,3,6,No,FALSE,26,5,NA,No Card,"Very fast, very good at herding along walls, also pushed fuel to human players multiple times. Auto fires preloaded before going to NZ"
AW,66,B3,4472,C,3,FALSE,FALSE,7,6,0,4,0,No,FALSE,1,3,NA,No Card,"Broke their shooter while going under trench, switched to passing to the human players through their intake"
BS,66,R3,4638,M,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,3,1,No Card,NA
BP,66,B1,1895,NA,NA,FALSE,FALSE,2,5,3,2,6,No,FALSE,26,2,NA,No Card,NA
MC,67,B2,612,M,2,FALSE,FALSE,5,0,4,2,5,No,FALSE,456,4,NA,No Card,Bot is kinda wobbly
CR,67,R2,5243,NA,NA,FALSE,FALSE,4,1,5,2,8,L1,FALSE,26,3,NA,No Card,Very slow shooter
BP,67,B1,9072,C,3,FALSE,FALSE,12,5,1,4,7,No,FALSE,126,4,NA,No Card,"Great fire rate, accuracy down from previous matches"
BS,67,R3,122,C,NA,FALSE,FALSE,0,1,2,1,0,No,FALSE,34,4,NA,No Card,Played good defense but got a penalty?
LJ,67,R1,620,M,NA,FALSE,FALSE,3,4,2,1,5,No,FALSE,26,2,NA,No Card,"Slow intake, driver was indecisive. Struggled to shoot"
AW,67,B3,2028,F,2,FALSE,FALSE,8,0,2,1,7,No,FALSE,6,2,NA,No Card,Bad at doing bump. Almost got beached a few times
MC,68,B2,4099,C,NA,FALSE,FALSE,10,8,0,4,6,L1,FALSE,256,1,NA,No Card,Pretty consistent shooting
AW,68,B3,539,M,NA,FALSE,FALSE,0,0,6,2,6,L1,TRUE,6,3,NA,No Card,Failed auto climb. Got beached for a little while before being freed by 4099
LJ,68,R1,3373,F,NA,FALSE,FALSE,0,0,0,2,6,No,FALSE,6,4,NA,No Card,"Very focused on intaking in AZ, received herds from partner to fill hopper. Consistent shooting"
BP,68,B1,1731,F,NA,FALSE,FALSE,1,2,0,3,7,No,FALSE,16,3,NA,No Card,Some indexing problems; couldn41391t empty hopper
BS,68,R3,116,C,NA,FALSE,FALSE,0,0,1,0,0,No,FALSE,NA,3,1,No Card,NA
CR,68,R2,2363,C,3,FALSE,FALSE,4,5,1,0,0,No,FALSE,2,4,NA,No Card,"Can41391t intake, bulldozed entire game"
MC,69,B2,2988,M,2,FALSE,FALSE,3,6,0,3,5,No,FALSE,6,4,NA,No Card,Shooter shoots a bit slow
CR,69,R2,2890,C,2,FALSE,TRUE,6,0,2,1,3,L1,FALSE,2,4,NA,No Card,Had trouble intaking
AW,69,B3,8326,F,NA,FALSE,FALSE,3,0,2,1,0,No,FALSE,NA,3,1,No Card,Got rammed into almost immediately in teleop. They were dead a lot of the match
BP,69,B1,5549,C,3,FALSE,FALSE,8,6,0,3,5,No,FALSE,26,3,NA,No Card,Great accuracy; saw none miss
LJ,69,R1,2963,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,NA
BS,69,R3,3359,F,NA,FALSE,FALSE,0,1,1,1,2,No,FALSE,2,1,NA,No Card,NA
AW,70,B3,2186,C,NA,FALSE,FALSE,5,8,0,0,0,No,FALSE,2,2,NA,No Card,"Broken intake. Eventually tried to bulldoze, but was not very efficient?"
AM,70,B1,449,F,3,FALSE,FALSE,0,10,2,5,8,No,FALSE,26,5,NA,No Card,Too good
MC,70,B2,4638,M,NA,FALSE,TRUE,0,8,0,1,0,No,FALSE,2,3,NA,No Card,Fed to outpost?
CR,70,R2,2068,F,NA,FALSE,FALSE,3,4,0,0,3,No,FALSE,2,4,NA,No Card,"Couldn41391t intake, bulldozed over bump"
BS,70,R3,9403,M,NA,FALSE,FALSE,0,2,0,0,0,No,FALSE,NA,3,NA,No Card,Part of hopper broke off halfway through the math
LJ,70,R1,2534,C,NA,FALSE,FALSE,0,4,0,0,0,No,FALSE,NA,3,1,No Card,"Focused on herding, died about a minute left. Struggled to herd big clumps?"
MC,71,B2,611,NA,3,TRUE,FALSE,0,0,8,2,0,No,FALSE,NA,3,NA,No Card,Bump auto did not end well. Intake faulty
AM,71,B1,5587,F,NA,FALSE,FALSE,0,3,3,4,4,No,FALSE,6,3,NA,No Card,Small hopper
CR,71,R2,5353,C,3,FALSE,FALSE,9,6,0,2,7,No,FALSE,26,3,NA,No Card,NA
BS,71,R3,3258,F,NA,FALSE,FALSE,3,0,5,2,3,No,FALSE,6,4,NA,No Card,Passed to human player a lot?
AW,71,B3,1793,C,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,1,No Card,"Did not really move, just rotated on their starting spot right in front of a trench until an alliance member shoved them out of the way"
MH,71,R1,1885,M,NA,FALSE,FALSE,3,9,0,1,3,No,FALSE,21,3,NA,No Card,"herded excessively, intake bad"
CR,72,R2,122,F,NA,FALSE,FALSE,4,1,0,0,0,No,FALSE,5,3,1,No Card,NA
AM,72,B1,5243,C,NA,FALSE,FALSE,10,4,2,3,9,L1,TRUE,26,4,NA,No Card,NA
